Species	Molecular weight	Collision diameter	kb* inverse  Collision energy (k/eps)
c11ooh1-2b	0.187	6.68e-10	0.00145747099632717
c11ooh5-2i	0.187	6.68e-10	0.00145747099632717
c11ooh3-7	0.187	6.8e-10	0.0013259082471493
c11ooh9-2j	0.187	6.68e-10	0.00145747099632717
c11h23o2-1	0.187	6.8e-10	0.0013259082471493
c11ooh2-2d	0.187	6.68e-10	0.00145747099632717
c11ooh3-1	0.187	6.8e-10	0.0013259082471493
c11ooh2-2f	0.187	6.68e-10	0.00145747099632717
c11ooh1-3	0.187	6.8e-10	0.0013259082471493
c11ooh2-6	0.187	6.8e-10	0.0013259082471493
c11ooh6-5	0.187	6.8e-10	0.0013259082471493
c11h23oo-3-2	0.187	6.68e-10	0.00145747099632717
c11ooh5-2d	0.187	6.68e-10	0.00145747099632717
c11ooh3-2a	0.187	6.68e-10	0.00145747099632717
c11ooh6-3	0.187	6.8e-10	0.0013259082471493
c11ooh4-3	0.187	6.8e-10	0.0013259082471493
c11ooh8-2e	0.187	6.68e-10	0.00145747099632717
c11ooh5-6	0.187	6.8e-10	0.0013259082471493
c11ooh5-8	0.187	6.8e-10	0.0013259082471493
c11ooh4-2f	0.187	6.68e-10	0.00145747099632717
c11ooh10-2f	0.187	6.68e-10	0.00145747099632717
c11ooh1-4	0.187	6.8e-10	0.0013259082471493
c11ooh4-2h	0.187	6.68e-10	0.00145747099632717
c11ooh6-2c	0.187	6.68e-10	0.00145747099632717
c11ooh4-1	0.187	6.8e-10	0.0013259082471493
c11ooh6-2e	0.187	6.68e-10	0.00145747099632717
c11ooh1-2d	0.187	6.68e-10	0.00145747099632717
c11ooh6-2i	0.187	6.68e-10	0.00145747099632717
c11h23oo-9-2	0.187	6.68e-10	0.00145747099632717
c11ooh9-2h	0.187	6.68e-10	0.00145747099632717
c10ket8-7-2	0.188	6.4e-10	0.00153176888671037
c11h23ooh-6-2	0.188	6.68e-10	0.00145747099632717
c11h23ooh-10-2	0.188	6.68e-10	0.00145747099632717
c11h23o2h-3	0.188	6.8e-10	0.0013259082471493
c10ket5-7	0.188	6.69e-10	0.00141860069227714
c10ket3-1-2	0.188	6.4e-10	0.00153176888671037
c10ket2-6	0.188	6.69e-10	0.00141860069227714
c10ket4-3	0.188	6.69e-10	0.00141860069227714
c11ooh3-2	0.188	6.8e-10	0.0013259082471493
c10ket4-2	0.188	6.69e-10	0.00141860069227714
c10ket1-5-2	0.188	6.4e-10	0.00153176888671037
c10ket7-4-2	0.188	6.4e-10	0.00153176888671037
c10ket9-5-2	0.188	6.4e-10	0.00153176888671037
c10ket4-3-2	0.188	6.4e-10	0.00153176888671037
c10ket4-6-2	0.188	6.4e-10	0.00153176888671037
c10ket6-3-2	0.188	6.4e-10	0.00153176888671037
c10ket5-6-2	0.188	6.4e-10	0.00153176888671037
c10ket4-2-2	0.188	6.4e-10	0.00153176888671037
c11ooh4-2	0.188	6.8e-10	0.0013259082471493
c10ket2-5	0.188	6.69e-10	0.00141860069227714
c10ket1-2-2	0.188	6.4e-10	0.00153176888671037
c10ket7-8-2	0.188	6.4e-10	0.00153176888671037
c10ket3-2-2	0.188	6.4e-10	0.00153176888671037
c11ooh1-2	0.188	6.8e-10	0.0013259082471493
c10ket1-1-2	0.188	6.4e-10	0.00153176888671037
c10ket1-3	0.188	6.69e-10	0.00141860069227714
c10ket5-7-2	0.188	6.4e-10	0.00153176888671037
c10ket6-5-2	0.188	6.4e-10	0.00153176888671037
c10ket3-4-2	0.188	6.4e-10	0.00153176888671037
c10ket3-6-2	0.188	6.4e-10	0.00153176888671037
c10ket5-6	0.188	6.69e-10	0.00141860069227714
c10ket1-2	0.188	6.69e-10	0.00141860069227714
c10ket4-6	0.188	6.69e-10	0.00141860069227714
c10ket2-1	0.188	6.69e-10	0.00141860069227714
c10ket5-1	0.188	6.69e-10	0.00141860069227714
c10ket5-9-2	0.188	6.4e-10	0.00153176888671037
c11ooh6-2	0.188	6.8e-10	0.0013259082471493
c11h23ooh-2-2	0.188	6.68e-10	0.00145747099632717
c11h23ooh-5-2	0.188	6.68e-10	0.00145747099632717
c10ket3-1	0.188	6.69e-10	0.00141860069227714
c10ket6-4-2	0.188	6.4e-10	0.00153176888671037
c10ket5-8	0.188	6.69e-10	0.00141860069227714
c10ket7-9-2	0.188	6.4e-10	0.00153176888671037
c10ket3-5	0.188	6.69e-10	0.00141860069227714
c11h23o2h-6	0.188	6.8e-10	0.0013259082471493
c10ket4-8-2	0.188	6.4e-10	0.00153176888671037
c10ket8-5-2	0.188	6.4e-10	0.00153176888671037
c10ket7-5-2	0.188	6.4e-10	0.00153176888671037
c10ket3-7-2	0.188	6.4e-10	0.00153176888671037
c11h23o2h-1	0.188	6.8e-10	0.0013259082471493
c9ooh7-oo6-2	0.191	6.4e-10	0.00153176888671037
c9ooh3-oo1-2	0.191	6.4e-10	0.00153176888671037
c9ooh5-oo3-2	0.191	6.4e-10	0.00153176888671037
c9ooh3-oo6-2	0.191	6.4e-10	0.00153176888671037
c9ooh4-2o2	0.191	6.49e-10	0.00151768098345728
c9ooh4-oo3-2	0.191	6.4e-10	0.00153176888671037
c9ooh5-3o2	0.191	6.49e-10	0.00151768098345728
c9ooh3-oo2-2	0.191	6.4e-10	0.00153176888671037
c9ooh2-oo6-2	0.191	6.4e-10	0.00153176888671037
c9ooh1-2o2	0.191	6.49e-10	0.00151768098345728
c9ooh3-oo4-2	0.191	6.4e-10	0.00153176888671037
c9ooh1-oo3-2	0.191	6.4e-10	0.00153176888671037
c9ooh3-7o2	0.191	6.49e-10	0.00151768098345728
c9ooh7-oo4-2	0.191	6.4e-10	0.00153176888671037
c9ooh4-1o2	0.191	6.49e-10	0.00151768098345728
c9ooh4-5o2	0.191	6.49e-10	0.00151768098345728
c9ooh4-oo2-2	0.191	6.4e-10	0.00153176888671037
c9ooh4-oo1-2	0.191	6.4e-10	0.00153176888671037
c9ooh1-5o2	0.191	6.49e-10	0.00151768098345728
c9ooh7-oo5-2	0.191	6.4e-10	0.00153176888671037
c9ooh2-4o2	0.191	6.49e-10	0.00151768098345728
c9ooh2-1o2	0.191	6.49e-10	0.00151768098345728
c9ooh2-3o2	0.191	6.49e-10	0.00151768098345728
c9ooh3-oo5-2	0.191	6.4e-10	0.00153176888671037
c9ooh4-oo5-2	0.191	6.4e-10	0.00153176888671037
c9ooh2-oo3-2	0.191	6.4e-10	0.00153176888671037
c9ooh3-5o2	0.191	6.49e-10	0.00151768098345728
c9ooh1-oo2-2	0.191	6.4e-10	0.00153176888671037
c9ooh6-oo5-2	0.191	6.4e-10	0.00153176888671037
c9ooh5-oo2-2	0.191	6.4e-10	0.00153176888671037
c9ooh2-oo4-2	0.191	6.4e-10	0.00153176888671037
c9ooh4-oo7-2	0.191	6.4e-10	0.00153176888671037
c9ooh4-3o2	0.191	6.49e-10	0.00151768098345728
c9ooh4-8o2	0.191	6.49e-10	0.00151768098345728
c9ooh8-oo6-2	0.191	6.4e-10	0.00153176888671037
c14h27	0.195	7.32e-10	0.00113779881441364
c14h28-5	0.196	7.32e-10	0.00113779881441364
nc11h23chco	0.196	7.35e-10	0.00107581250739621
c14h28-1-2	0.196	7.36e-10	0.00107580093379521
c14h28-9-2	0.196	7.36e-10	0.00107580093379521
c14h28-2-2	0.196	7.36e-10	0.00107580093379521
c14h28-12-2	0.196	7.36e-10	0.00107580093379521
c14h28-10-2	0.196	7.36e-10	0.00107580093379521
c14h28-6-2	0.196	7.36e-10	0.00107580093379521
c14h28-11-2	0.196	7.36e-10	0.00107580093379521
nc10h21coc2h3	0.196	7.35e-10	0.00107581250739621
c14h28-5-2	0.196	7.36e-10	0.00107580093379521
c14h29-2	0.197	7.48e-10	0.00116661611330176
nc11h23coch2	0.197	7.35e-10	0.00107581250739621
c14h29-2c	0.197	7.36e-10	0.00107580093379521
nc10h21coc2h4p	0.197	7.24e-10	0.00113430127041742
c14h29-2a	0.197	7.36e-10	0.00107580093379521
c14h29-2g	0.197	7.36e-10	0.00107580093379521
nc9h19coc3h6p	0.197	7.35e-10	0.00107581250739621
c14h29-2i	0.197	7.36e-10	0.00107580093379521
c14h29-4	0.197	7.48e-10	0.00116661611330176
c14h29-1	0.197	7.48e-10	0.00116661611330176
c14h29-2e	0.197	7.36e-10	0.00107580093379521
ic12h25co	0.197	7.24e-10	0.00113430127041742
c9coc3h6p	0.197	6.49e-10	0.00151768098345728
c14h29-5	0.197	7.48e-10	0.00116661611330176
c14h29-6	0.197	7.48e-10	0.00116661611330176
ic12h25cho	0.198	7.24e-10	0.00113430127041742
c13o5-9	0.198	7.27e-10	0.00120989207762668
c13h26o7-11-2	0.198	7.24e-10	0.00113428840416964
c13h26o6-7-2	0.198	7.24e-10	0.00113428840416964
c13o4-5	0.198	7.27e-10	0.00120989207762668
c13h26o2-5-2	0.198	7.24e-10	0.00113428840416964
nc12h25cho	0.198	7.06e-10	0.0012671701556085
c13o4-6	0.198	7.27e-10	0.00120989207762668
c13o1-2	0.198	7.27e-10	0.00120989207762668
c13h26o9-11-2	0.198	7.24e-10	0.00113428840416964
c13o2-4	0.198	7.27e-10	0.00120989207762668
c13h26o2-6-2	0.198	7.24e-10	0.00113428840416964
c13h26o1-3-2	0.198	7.24e-10	0.00113428840416964
c13o2-6	0.198	7.27e-10	0.00120989207762668
c13o1-5	0.198	7.27e-10	0.00120989207762668
c13h26o5-7-2	0.198	7.24e-10	0.00113428840416964
c13h26o9-12-2	0.198	7.24e-10	0.00113428840416964
nc14h30	0.198	7.48e-10	0.00116661611330176
c13o3-6	0.198	7.27e-10	0.00120989207762668
c13h26o6-10-2	0.198	7.24e-10	0.00113428840416964
c13h26o8-11-2	0.198	7.24e-10	0.00113428840416964
c13o6-7	0.198	7.27e-10	0.00120989207762668
c13h26o7-9-2	0.198	7.24e-10	0.00113428840416964
c13o1-3	0.198	7.27e-10	0.00120989207762668
c13h26o8-9-2	0.198	7.24e-10	0.00113428840416964
c13o2-5	0.198	7.27e-10	0.00120989207762668
c13h26o11-12-2	0.198	7.24e-10	0.00113428840416964
c13h26o3-6-2	0.198	7.24e-10	0.00113428840416964
c13h26o8-10-2	0.198	7.24e-10	0.00113428840416964
c13o3-5	0.198	7.27e-10	0.00120989207762668
c13o4-7	0.198	7.27e-10	0.00120989207762668
c13h26o4-8-2	0.198	7.24e-10	0.00113428840416964
c13h26o4-5-2	0.198	7.24e-10	0.00113428840416964
c13h27o-7	0.199	7.27e-10	0.00120989207762668
c13h27o-2-2	0.199	7.24e-10	0.00113428840416964
c13h27o-4-2	0.199	7.24e-10	0.00113428840416964
c13h27o-1	0.199	7.27e-10	0.00120989207762668
c13h27o-6	0.199	7.27e-10	0.00120989207762668
c13h27o-1-2	0.199	7.24e-10	0.00113428840416964
c13h27o-10-2	0.199	7.24e-10	0.00113428840416964
c13h27o-3	0.199	7.27e-10	0.00120989207762668
c13h27o-12-2	0.199	7.24e-10	0.00113428840416964
c12ooh3-6	0.201	7.06e-10	0.0012671701556085
c12ooh7-2e	0.201	7.12e-10	0.00119935714457051
c12ooh6-2e	0.201	7.12e-10	0.00119935714457051
c12ooh10-2f	0.201	7.12e-10	0.00119935714457051
c12ooh7-2k	0.201	7.12e-10	0.00119935714457051
c12ooh3-2e	0.201	7.12e-10	0.00119935714457051
c12h25oo-4-2	0.201	7.12e-10	0.00119935714457051
c12h25oo-3-2	0.201	7.12e-10	0.00119935714457051
c12ooh1-2a	0.201	7.12e-10	0.00119935714457051
c12h25oo-5-2	0.201	7.12e-10	0.00119935714457051
c12ooh7-2i	0.201	7.12e-10	0.00119935714457051
c12ooh5-6	0.201	7.06e-10	0.0012671701556085
c12h25o2-1	0.201	7.06e-10	0.0012671701556085
c12ooh5-3	0.201	7.06e-10	0.0012671701556085
c12ooh7-2f	0.201	7.12e-10	0.00119935714457051
c12ooh8-2f	0.201	7.12e-10	0.00119935714457051
c12h25oo-11-2	0.201	7.12e-10	0.00119935714457051
c12ooh7-2d	0.201	7.12e-10	0.00119935714457051
c12ooh6-9	0.201	7.06e-10	0.0012671701556085
c12h25oo-10-2	0.201	7.12e-10	0.00119935714457051
c12ooh6-7	0.201	7.06e-10	0.0012671701556085
c12ooh2-4	0.201	7.06e-10	0.0012671701556085
c12ooh11-2g	0.201	7.12e-10	0.00119935714457051
c12ooh4-2f	0.201	7.12e-10	0.00119935714457051
c12ooh2-2a	0.201	7.12e-10	0.00119935714457051
c12ooh6-2h	0.201	7.12e-10	0.00119935714457051
c12ooh1-3	0.201	7.06e-10	0.0012671701556085
c12ooh2-2d	0.201	7.12e-10	0.00119935714457051
c12ooh3-2b	0.201	7.12e-10	0.00119935714457051
c12ooh8-2d	0.201	7.12e-10	0.00119935714457051
c12ooh5-4	0.201	7.06e-10	0.0012671701556085
c12h25oo-1-2	0.201	7.12e-10	0.00119935714457051
c12ooh9-2j	0.201	7.12e-10	0.00119935714457051
c12ooh1-5	0.201	7.06e-10	0.0012671701556085
c12ooh3-4	0.201	7.06e-10	0.0012671701556085
c12ooh5-8	0.201	7.06e-10	0.0012671701556085
c12ooh11-2i	0.201	7.12e-10	0.00119935714457051
c12ooh11-2h	0.201	7.12e-10	0.00119935714457051
c12ooh1-4	0.201	7.06e-10	0.0012671701556085
c12ooh6-10	0.201	7.06e-10	0.0012671701556085
c12ooh5-7	0.201	7.06e-10	0.0012671701556085
c12ooh2-2c	0.201	7.12e-10	0.00119935714457051
c12ooh3-2a	0.201	7.12e-10	0.00119935714457051
c12ooh11-2j	0.201	7.12e-10	0.00119935714457051
c12ooh2-6	0.201	7.06e-10	0.0012671701556085
c12ooh5-2i	0.201	7.12e-10	0.00119935714457051
c12ooh3-2f	0.201	7.12e-10	0.00119935714457051
c12ooh4-2c	0.201	7.12e-10	0.00119935714457051
c12ooh6-2d	0.201	7.12e-10	0.00119935714457051
c12ooh8-2i	0.201	7.12e-10	0.00119935714457051
c12ooh5-2g	0.201	7.12e-10	0.00119935714457051
c12ooh10-2g	0.201	7.12e-10	0.00119935714457051
c12ooh7-2h	0.201	7.12e-10	0.00119935714457051
c12ooh6-3	0.201	7.06e-10	0.0012671701556085
c12ooh4-2g	0.201	7.12e-10	0.00119935714457051
c12ooh6-4	0.201	7.06e-10	0.0012671701556085
c12ooh1-2d	0.201	7.12e-10	0.00119935714457051
c12ooh4-5	0.201	7.06e-10	0.0012671701556085
c12ooh4-2e	0.201	7.12e-10	0.00119935714457051
c12ooh6-8	0.201	7.06e-10	0.0012671701556085
c11ket1-5-2	0.202	6.68e-10	0.00145747099632717
c11ket3-5-2	0.202	6.68e-10	0.00145747099632717
c11ket6-2-2	0.202	6.68e-10	0.00145747099632717
c12h25o2h-4	0.202	7.06e-10	0.0012671701556085
c11ket4-5	0.202	6.8e-10	0.0013259082471493
c11ket9-10-2	0.202	6.68e-10	0.00145747099632717
c11ket9-8-2	0.202	6.68e-10	0.00145747099632717
c11ket6-4	0.202	6.8e-10	0.0013259082471493
c11ket3-7	0.202	6.8e-10	0.0013259082471493
c12h25ooh-9-2	0.202	7.12e-10	0.00119935714457051
c12ooh5-2	0.202	7.06e-10	0.0012671701556085
c11ket3-1	0.202	6.8e-10	0.0013259082471493
c11ket4-6	0.202	6.8e-10	0.0013259082471493
c11ket6-2	0.202	6.8e-10	0.0013259082471493
c11ket2-1	0.202	6.8e-10	0.0013259082471493
c12ooh1-2	0.202	7.06e-10	0.0012671701556085
c12h25ooh-3-2	0.202	7.12e-10	0.00119935714457051
c11ket5-7	0.202	6.8e-10	0.0013259082471493
c11ket8-4-2	0.202	6.68e-10	0.00145747099632717
c11ket4-8-2	0.202	6.68e-10	0.00145747099632717
c11ket5-8	0.202	6.8e-10	0.0013259082471493
c11ket4-2	0.202	6.8e-10	0.0013259082471493
c11ket5-6	0.202	6.8e-10	0.0013259082471493
c12h25o2h-5	0.202	7.06e-10	0.0012671701556085
c11ket7-9-2	0.202	6.68e-10	0.00145747099632717
c12h25ooh-11-2	0.202	7.12e-10	0.00119935714457051
c11ket6-8-2	0.202	6.68e-10	0.00145747099632717
c11ket5-9	0.202	6.8e-10	0.0013259082471493
c11ket7-8-2	0.202	6.68e-10	0.00145747099632717
c11ket10-9-2	0.202	6.68e-10	0.00145747099632717
c11ket1-2	0.202	6.8e-10	0.0013259082471493
c11ket3-2-2	0.202	6.68e-10	0.00145747099632717
c11ket6-5-2	0.202	6.68e-10	0.00145747099632717
c11ket9-6-2	0.202	6.68e-10	0.00145747099632717
c11ket5-2-2	0.202	6.68e-10	0.00145747099632717
c11ket5-2	0.202	6.8e-10	0.0013259082471493
c11ket9-7-2	0.202	6.68e-10	0.00145747099632717
c11ket6-3	0.202	6.8e-10	0.0013259082471493
c11ket4-7-2	0.202	6.68e-10	0.00145747099632717
c11ket3-1-2	0.202	6.68e-10	0.00145747099632717
c12h25o2h-1	0.202	7.06e-10	0.0012671701556085
c11ket6-3-2	0.202	6.68e-10	0.00145747099632717
c11ket2-4	0.202	6.8e-10	0.0013259082471493
c11ket3-7-2	0.202	6.68e-10	0.00145747099632717
c11ket5-4-2	0.202	6.68e-10	0.00145747099632717
c11ket10-7-2	0.202	6.68e-10	0.00145747099632717
c12h25ooh-10-2	0.202	7.12e-10	0.00119935714457051
c11ket4-7	0.202	6.8e-10	0.0013259082471493
c11ket5-9-2	0.202	6.68e-10	0.00145747099632717
c11ket2-5	0.202	6.8e-10	0.0013259082471493
c11ket6-7-2	0.202	6.68e-10	0.00145747099632717
c11ket5-1	0.202	6.8e-10	0.0013259082471493
c12h25ooh-7-2	0.202	7.12e-10	0.00119935714457051
c11ket3-4-2	0.202	6.68e-10	0.00145747099632717
c11ket4-5-2	0.202	6.68e-10	0.00145747099632717
c11ket8-9-2	0.202	6.68e-10	0.00145747099632717
c10ooh1-5o2	0.205	6.69e-10	0.00141860069227714
c10ooh5-4o2	0.205	6.69e-10	0.00141860069227714
c10ooh6-oo7-2	0.205	6.4e-10	0.00153176888671037
c10ooh5-6o2	0.205	6.69e-10	0.00141860069227714
c10ooh4-5o2	0.205	6.69e-10	0.00141860069227714
c10ooh3-oo7-2	0.205	6.4e-10	0.00153176888671037
c10ooh2-5o2	0.205	6.69e-10	0.00141860069227714
c10ooh7-oo6-2	0.205	6.4e-10	0.00153176888671037
c10ooh5-oo4-2	0.205	6.4e-10	0.00153176888671037
c10ooh3-7o2	0.205	6.69e-10	0.00141860069227714
c10ooh4-1o2	0.205	6.69e-10	0.00141860069227714
c10ooh6-oo9-2	0.205	6.4e-10	0.00153176888671037
c10ooh4-8o2	0.205	6.69e-10	0.00141860069227714
c10ooh3-2o2	0.205	6.69e-10	0.00141860069227714
c10ooh6-oo4-2	0.205	6.4e-10	0.00153176888671037
c10ooh8-oo4-2	0.205	6.4e-10	0.00153176888671037
c10ooh3-5o2	0.205	6.69e-10	0.00141860069227714
c10ooh5-oo9-2	0.205	6.4e-10	0.00153176888671037
c10ooh8-oo9-2	0.205	6.4e-10	0.00153176888671037
c10ooh4-2o2	0.205	6.69e-10	0.00141860069227714
c10ooh7-oo8-2	0.205	6.4e-10	0.00153176888671037
c10ooh1-oo3-2	0.205	6.4e-10	0.00153176888671037
c10ooh1-4o2	0.205	6.69e-10	0.00141860069227714
c10ooh6-oo2-2	0.205	6.4e-10	0.00153176888671037
c10ooh5-9o2	0.205	6.69e-10	0.00141860069227714
c10ooh4-7o2	0.205	6.69e-10	0.00141860069227714
c10ooh5-7o2	0.205	6.69e-10	0.00141860069227714
c10ooh5-oo3-2	0.205	6.4e-10	0.00153176888671037
c10ooh5-oo1-2	0.205	6.4e-10	0.00153176888671037
c10ooh7-oo5-2	0.205	6.4e-10	0.00153176888671037
c10ooh4-oo7-2	0.205	6.4e-10	0.00153176888671037
c10ooh1-3o2	0.205	6.69e-10	0.00141860069227714
c10ooh9-oo7-2	0.205	6.4e-10	0.00153176888671037
c10ooh8-oo5-2	0.205	6.4e-10	0.00153176888671037
c10ooh2-1o2	0.205	6.69e-10	0.00141860069227714
c10ooh8-oo6-2	0.205	6.4e-10	0.00153176888671037
c10ooh4-6o2	0.205	6.69e-10	0.00141860069227714
c10ooh2-oo6-2	0.205	6.4e-10	0.00153176888671037
c10ooh4-oo2-2	0.205	6.4e-10	0.00153176888671037
c10ooh5-1o2	0.205	6.69e-10	0.00141860069227714
c10ooh5-oo2-2	0.205	6.4e-10	0.00153176888671037
c15h29-1-2	0.209	7.46e-10	0.00102285047971688
c15h30-4	0.21	7.38e-10	0.00108105770686039
c15h30-13-2	0.21	7.46e-10	0.00102285047971688
c15h30-12-2	0.21	7.46e-10	0.00102285047971688
c15h30-3-2	0.21	7.46e-10	0.00102285047971688
c15h30-2	0.21	7.38e-10	0.00108105770686039
c15h30-9-2	0.21	7.46e-10	0.00102285047971688
c15h30-4-2	0.21	7.46e-10	0.00102285047971688
c15h30-6	0.21	7.38e-10	0.00108105770686039
c15h30-10-2	0.21	7.46e-10	0.00102285047971688
c15h30-1-2	0.21	7.46e-10	0.00102285047971688
nc12h25chco	0.21	7.46e-10	0.00102285047971688
c15h31-2m	0.211	7.46e-10	0.00102285047971688
c15h31-5	0.211	7.58e-10	0.00110513112380784
c15h31-2l	0.211	7.46e-10	0.00102285047971688
c15h31-8	0.211	7.58e-10	0.00110513112380784
c15h31-1	0.211	7.58e-10	0.00110513112380784
c15h31-2	0.211	7.58e-10	0.00110513112380784
c15h31-2f	0.211	7.46e-10	0.00102285047971688
c15h31-2h	0.211	7.46e-10	0.00102285047971688
c15h31-6	0.211	7.58e-10	0.00110513112380784
c15h31-4	0.211	7.58e-10	0.00110513112380784
c15h31-3	0.211	7.58e-10	0.00110513112380784
nc12h25coch2	0.211	7.46e-10	0.00102285047971688
ic10h21coc3h6p	0.211	7.35e-10	0.00107581250739621
ic11h23coc2h4p	0.211	7.35e-10	0.00107581250739621
c12h25coch2	0.211	7.06e-10	0.0012671701556085
nc10h21coc3h6p	0.211	7.46e-10	0.00102285047971688
nc11h23coc2h4p	0.211	7.35e-10	0.00107581250739621
c15h32-2	0.212	7.46e-10	0.00102285047971688
c14h28o8-12-2	0.212	7.36e-10	0.00107580093379521
c14h28o2-5-2	0.212	7.36e-10	0.00107580093379521
c14h28o6-9-2	0.212	7.36e-10	0.00107580093379521
c14h28o9-13-2	0.212	7.36e-10	0.00107580093379521
c14h28o5-7-2	0.212	7.36e-10	0.00107580093379521
c14h28o3-5-2	0.212	7.36e-10	0.00107580093379521
c14h28o3-6-2	0.212	7.36e-10	0.00107580093379521
c14h28o10-12-2	0.212	7.36e-10	0.00107580093379521
c14o4-5	0.212	7.48e-10	0.00116661611330176
c14h28o6-10-2	0.212	7.36e-10	0.00107580093379521
c14o7-8	0.212	7.48e-10	0.00116661611330176
c14o1-3	0.212	7.48e-10	0.00116661611330176
c14h28o3-4-2	0.212	7.36e-10	0.00107580093379521
c14h28o11-12-2	0.212	7.36e-10	0.00107580093379521
c14h28o4-5-2	0.212	7.36e-10	0.00107580093379521
c14h28o2-3-2	0.212	7.36e-10	0.00107580093379521
c14h28o2-4-2	0.212	7.36e-10	0.00107580093379521
c14h28o1-4-2	0.212	7.36e-10	0.00107580093379521
c14h28o7-8-2	0.212	7.36e-10	0.00107580093379521
c14h28o5-8-2	0.212	7.36e-10	0.00107580093379521
c14o6-7	0.212	7.48e-10	0.00116661611330176
c14o2-3	0.212	7.48e-10	0.00116661611330176
c14o5-7	0.212	7.48e-10	0.00116661611330176
c14h28o1-2-2	0.212	7.36e-10	0.00107580093379521
c14h28o9-11-2	0.212	7.36e-10	0.00107580093379521
c14h28o12-13-2	0.212	7.36e-10	0.00107580093379521
c14h28o7-11-2	0.212	7.36e-10	0.00107580093379521
c14o4-6	0.212	7.48e-10	0.00116661611330176
c14h28o8-11-2	0.212	7.36e-10	0.00107580093379521
c14h28o10-13-2	0.212	7.36e-10	0.00107580093379521
c14o3-7	0.212	7.48e-10	0.00116661611330176
ic13h27cho	0.212	7.35e-10	0.00107581250739621
c14h28o8-9-2	0.212	7.36e-10	0.00107580093379521
c14h28o6-7-2	0.212	7.36e-10	0.00107580093379521
c14h29o-2	0.213	7.48e-10	0.00116661611330176
c14h29o-9-2	0.213	7.36e-10	0.00107580093379521
c14h29o-7-2	0.213	7.36e-10	0.00107580093379521
c14h29o-10-2	0.213	7.36e-10	0.00107580093379521
c14h29o-13-2	0.213	7.36e-10	0.00107580093379521
c14h29o-8-2	0.213	7.36e-10	0.00107580093379521
c14h29o-3	0.213	7.48e-10	0.00116661611330176
c14h29o-6-2	0.213	7.36e-10	0.00107580093379521
c14h29o-3-2	0.213	7.36e-10	0.00107580093379521
c14h29o-2-2	0.213	7.36e-10	0.00107580093379521
c13ooh8-2l	0.215	7.24e-10	0.00113428840416964
c13ooh2-3	0.215	7.27e-10	0.00120989207762668
c13ooh1-2a	0.215	7.24e-10	0.00113428840416964
c13ooh9-2k	0.215	7.24e-10	0.00113428840416964
c13ooh7-3	0.215	7.27e-10	0.00120989207762668
c13h27o2-7	0.215	7.27e-10	0.00120989207762668
c13ooh7-2j	0.215	7.24e-10	0.00113428840416964
c13ooh3-4	0.215	7.27e-10	0.00120989207762668
c13ooh7-2h	0.215	7.24e-10	0.00113428840416964
c13h27oo-10-2	0.215	7.24e-10	0.00113428840416964
c13ooh4-2e	0.215	7.24e-10	0.00113428840416964
c13h27o2-4	0.215	7.27e-10	0.00120989207762668
c13ooh7-4	0.215	7.27e-10	0.00120989207762668
c13ooh4-3	0.215	7.27e-10	0.00120989207762668
c13h27oo-4-2	0.215	7.24e-10	0.00113428840416964
c13ooh7-2i	0.215	7.24e-10	0.00113428840416964
c13ooh11-2j	0.215	7.24e-10	0.00113428840416964
c13ooh6-2h	0.215	7.24e-10	0.00113428840416964
c13ooh10-2f	0.215	7.24e-10	0.00113428840416964
c13ooh1-4	0.215	7.27e-10	0.00120989207762668
c13ooh4-1	0.215	7.27e-10	0.00120989207762668
c13ooh5-2h	0.215	7.24e-10	0.00113428840416964
c13ooh8-2g	0.215	7.24e-10	0.00113428840416964
c13ooh6-3	0.215	7.27e-10	0.00120989207762668
c13ooh5-3	0.215	7.27e-10	0.00120989207762668
c13ooh4-2h	0.215	7.24e-10	0.00113428840416964
c13h27o2-2	0.215	7.27e-10	0.00120989207762668
c13h27oo-2-2	0.215	7.24e-10	0.00113428840416964
c13ooh3-2g	0.215	7.24e-10	0.00113428840416964
c13ooh7-2k	0.215	7.24e-10	0.00113428840416964
c13ooh1-3	0.215	7.27e-10	0.00120989207762668
c13h27o2-1	0.215	7.27e-10	0.00120989207762668
c13ooh10-2g	0.215	7.24e-10	0.00113428840416964
c13ooh5-7	0.215	7.27e-10	0.00120989207762668
c13ooh4-7	0.215	7.27e-10	0.00120989207762668
c13ooh7-2c	0.215	7.24e-10	0.00113428840416964
c13ooh1-5	0.215	7.27e-10	0.00120989207762668
c13ooh6-2g	0.215	7.24e-10	0.00113428840416964
c13ooh5-2b	0.215	7.24e-10	0.00113428840416964
c13ooh1-2d	0.215	7.24e-10	0.00113428840416964
c13ooh2-2d	0.215	7.24e-10	0.00113428840416964
c13ooh7-5	0.215	7.27e-10	0.00120989207762668
c13ooh5-1	0.215	7.27e-10	0.00120989207762668
c13ooh9-2j	0.215	7.24e-10	0.00113428840416964
c13ooh2-4	0.215	7.27e-10	0.00120989207762668
c13ooh10-2i	0.215	7.24e-10	0.00113428840416964
c13ooh7-2e	0.215	7.24e-10	0.00113428840416964
c13h27oo-3-2	0.215	7.24e-10	0.00113428840416964
c13ooh6-2j	0.215	7.24e-10	0.00113428840416964
c13ooh2-5	0.215	7.27e-10	0.00120989207762668
c13ooh3-7	0.215	7.27e-10	0.00120989207762668
c13ooh8-2d	0.215	7.24e-10	0.00113428840416964
