Species	Molecular weight	Collision diameter	kb* inverse  Collision energy (k/eps)
c16h32o12-14-2	0.24	7.56e-10	0.000974611373714731
nc17h36	0.24	7.87e-10	0.00103430799623512
c16h33o-1-2	0.241	7.56e-10	0.000974611373714731
c16h33o-8	0.241	7.73e-10	0.00106505346568398
c15ooh5-2g	0.243	7.46e-10	0.00102285047971688
c15ooh6-2g	0.243	7.46e-10	0.00102285047971688
c15ooh10-2n	0.243	7.46e-10	0.00102285047971688
c15ooh1-4	0.243	7.58e-10	0.00110513112380784
c15ooh6-2e	0.243	7.46e-10	0.00102285047971688
c15ooh11-2j	0.243	7.46e-10	0.00102285047971688
c15h31o2-4	0.243	7.58e-10	0.00110513112380784
c15ooh11-2h	0.243	7.46e-10	0.00102285047971688
c15ooh4-8	0.243	7.58e-10	0.00110513112380784
c15ooh3-2f	0.243	7.46e-10	0.00102285047971688
c15h31o2-2	0.243	7.58e-10	0.00110513112380784
c15h31oo-12-2	0.243	7.46e-10	0.00102285047971688
c15h31oo-13-2	0.243	7.46e-10	0.00102285047971688
c15ooh6-8	0.243	7.58e-10	0.00110513112380784
c15ooh13-2i	0.243	7.46e-10	0.00102285047971688
c15ooh8-6	0.243	7.58e-10	0.00110513112380784
c15ooh3-2d	0.243	7.46e-10	0.00102285047971688
c15ooh5-2a	0.243	7.46e-10	0.00102285047971688
c15ooh6-3	0.243	7.58e-10	0.00110513112380784
c15ooh3-2g	0.243	7.46e-10	0.00102285047971688
c15h31ooh-5-2	0.244	7.46e-10	0.00102285047971688
c14ket5-7-2	0.244	7.36e-10	0.00107580093379521
c14ket1-3	0.244	7.48e-10	0.00116661611330176
c14ket2-1	0.244	7.48e-10	0.00116661611330176
c14ket7-10	0.244	7.48e-10	0.00116661611330176
c14ket1-2	0.244	7.48e-10	0.00116661611330176
c14ket8-12-2	0.244	7.36e-10	0.00107580093379521
c15h31ooh-12-2	0.244	7.46e-10	0.00102285047971688
c14ket4-1	0.244	7.48e-10	0.00116661611330176
c14ket7-9	0.244	7.48e-10	0.00116661611330176
c14ket3-1-2	0.244	7.36e-10	0.00107580093379521
c14ket12-9-2	0.244	7.36e-10	0.00107580093379521
c14ket9-13-2	0.244	7.36e-10	0.00107580093379521
c15h31ooh-10-2	0.244	7.46e-10	0.00102285047971688
c14ket1-3-2	0.244	7.36e-10	0.00107580093379521
c14ket11-9-2	0.244	7.36e-10	0.00107580093379521
c14ket1-1-2	0.244	7.36e-10	0.00107580093379521
c15h31ooh-8-2	0.244	7.46e-10	0.00102285047971688
c15ooh3-2	0.244	7.58e-10	0.00110513112380784
c14ket6-4-2	0.244	7.36e-10	0.00107580093379521
c13ooh2-4o2	0.247	7.27e-10	0.00120989207762668
c13ooh4-1o2	0.247	7.27e-10	0.00120989207762668
c13ooh5-oo4-2	0.247	7.24e-10	0.00113428840416964
c13ooh1-3o2	0.247	7.27e-10	0.00120989207762668
c13ooh8-oo9-2	0.247	7.24e-10	0.00113428840416964
c13ooh9-oo8-2	0.247	7.24e-10	0.00113428840416964
c13ooh5-3o2	0.247	7.27e-10	0.00120989207762668
c13ooh8-oo5-2	0.247	7.24e-10	0.00113428840416964
c13ooh2-oo1-2	0.247	7.24e-10	0.00113428840416964
c13ooh5-oo8-2	0.247	7.24e-10	0.00113428840416964
c13ooh4-6o2	0.247	7.27e-10	0.00120989207762668
c13ooh10oo11-2	0.247	7.24e-10	0.00113428840416964
c13ooh6-oo9-2	0.247	7.24e-10	0.00113428840416964
c13ooh9-oo6-2	0.247	7.24e-10	0.00113428840416964
c18h35-1-2	0.251	7.72e-10	0.000889750958706658
c18h36-14-2	0.252	7.72e-10	0.000889750958706658
c18h36-15-2	0.252	7.72e-10	0.000889750958706658
c18h37-2a	0.253	7.72e-10	0.000889750958706658
c18h37-2j	0.253	7.72e-10	0.000889750958706658
ic16h33co	0.253	7.64e-10	0.00093042297028229
c17h34o15-16-2	0.254	7.65e-10	0.00093042297028229
c17h34o4-6-2	0.254	7.65e-10	0.00093042297028229
c17h34o2-3-2	0.254	7.65e-10	0.00093042297028229
c18h38-2	0.254	7.72e-10	0.000889750958706658
c17h34o10-14-2	0.254	7.65e-10	0.00093042297028229
c17h34o10-12-2	0.254	7.65e-10	0.00093042297028229
c17h34o12-15-2	0.254	7.65e-10	0.00093042297028229
c17h34o6-10-2	0.254	7.65e-10	0.00093042297028229
c17h35o-3-2	0.255	7.65e-10	0.00093042297028229
c17h35o-15-2	0.255	7.65e-10	0.00093042297028229
c16ooh6-4	0.257	7.73e-10	0.00106505346568398
c16ooh6-2c	0.257	7.56e-10	0.000974611373714731
c16ooh3-2f	0.257	7.56e-10	0.000974611373714731
c16ooh15-2n	0.257	7.56e-10	0.000974611373714731
c16ooh4-2f	0.257	7.56e-10	0.000974611373714731
c16ooh11-2i	0.257	7.56e-10	0.000974611373714731
c16h33o2-4	0.257	7.73e-10	0.00106505346568398
c16ooh6-10	0.257	7.73e-10	0.00106505346568398
c16ooh5-8	0.257	7.73e-10	0.00106505346568398
c16ooh2-3	0.257	7.73e-10	0.00106505346568398
c16ooh7-8	0.257	7.73e-10	0.00106505346568398
c16ooh8-2j	0.257	7.56e-10	0.000974611373714731
c16h33oo-3-2	0.257	7.56e-10	0.000974611373714731
c16ooh12-2k	0.257	7.56e-10	0.000974611373714731
c16ooh6-5	0.257	7.73e-10	0.00106505346568398
c16ooh11-2g	0.257	7.56e-10	0.000974611373714731
c16ooh9-2h	0.257	7.56e-10	0.000974611373714731
c16ooh9-2g	0.257	7.56e-10	0.000974611373714731
c16ooh5-9	0.257	7.73e-10	0.00106505346568398
c16ooh8-2f	0.257	7.56e-10	0.000974611373714731
c16ooh3-2b	0.257	7.56e-10	0.000974611373714731
c15ket3-7-2	0.258	7.46e-10	0.00102285047971688
c15ket5-2-2	0.258	7.46e-10	0.00102285047971688
c15ket8-4	0.258	7.58e-10	0.00110513112380784
c15ket3-6-2	0.258	7.46e-10	0.00102285047971688
c15ket6-3-2	0.258	7.46e-10	0.00102285047971688
c15ket6-8-2	0.258	7.46e-10	0.00102285047971688
c15ket14-12-2	0.258	7.46e-10	0.00102285047971688
c15ket11-10-2	0.258	7.46e-10	0.00102285047971688
c15ket5-3	0.258	7.58e-10	0.00110513112380784
c15ket12-8-2	0.258	7.46e-10	0.00102285047971688
c15ket6-9	0.258	7.58e-10	0.00110513112380784
c15ket8-11-2	0.258	7.46e-10	0.00102285047971688
c15ket10-14-2	0.258	7.46e-10	0.00102285047971688
c15ket8-12-2	0.258	7.46e-10	0.00102285047971688
c15ket11-14-2	0.258	7.46e-10	0.00102285047971688
c15ket9-6-2	0.258	7.46e-10	0.00102285047971688
c16h33o2h-2	0.258	7.73e-10	0.00106505346568398
c15ket2-3	0.258	7.58e-10	0.00110513112380784
c15ket6-7	0.258	7.58e-10	0.00110513112380784
c15ket7-4	0.258	7.58e-10	0.00110513112380784
c16h33ooh-7-2	0.258	7.56e-10	0.000974611373714731
c14ooh9oo10-2	0.261	7.36e-10	0.00107580093379521
c14ooh3-oo7-2	0.261	7.36e-10	0.00107580093379521
c14ooh4-6o2	0.261	7.48e-10	0.00116661611330176
c14ooh7-oo9-2	0.261	7.36e-10	0.00107580093379521
c14ooh8oo11-2	0.261	7.36e-10	0.00107580093379521
c14ooh1-5o2	0.261	7.48e-10	0.00116661611330176
c14ooh4-oo1-2	0.261	7.36e-10	0.00107580093379521
c14ooh5-6o2	0.261	7.48e-10	0.00116661611330176
c14ooh3-2o2	0.261	7.48e-10	0.00116661611330176
c14ooh3-oo4-2	0.261	7.36e-10	0.00107580093379521
c14ooh4-oo2-2	0.261	7.36e-10	0.00107580093379521
c14ooh2-oo1-2	0.261	7.36e-10	0.00107580093379521
c14ooh1-oo2-2	0.261	7.36e-10	0.00107580093379521
c14ooh4-1o2	0.261	7.48e-10	0.00116661611330176
c14ooh8-oo5-2	0.261	7.36e-10	0.00107580093379521
c14ooh4-oo7-2	0.261	7.36e-10	0.00107580093379521
c19h37-1-2	0.265	7.79e-10	0.000852158944686363
c19h38-13-2	0.266	7.79e-10	0.000852158944686363
c19h38-7-2	0.266	7.79e-10	0.000852158944686363
c19h39-2i	0.267	7.79e-10	0.000852158944686363
c19h39-2o	0.267	7.79e-10	0.000852158944686363
c19h39-2q	0.267	7.79e-10	0.000852158944686363
c18h36o7-11-2	0.268	7.72e-10	0.000889750958706658
c18h36o2-4-2	0.268	7.72e-10	0.000889750958706658
c18h36o14-16-2	0.268	7.72e-10	0.000889750958706658
c18h36o3-6-2	0.268	7.72e-10	0.000889750958706658
c18h36o8-12-2	0.268	7.72e-10	0.000889750958706658
c18h36o10-13-2	0.268	7.72e-10	0.000889750958706658
c18h36o12-16-2	0.268	7.72e-10	0.000889750958706658
c18h36o6-7-2	0.268	7.72e-10	0.000889750958706658
c18h37o-2-2	0.269	7.72e-10	0.000889750958706658
c18h37o-4-2	0.269	7.72e-10	0.000889750958706658
c17ooh12-2p	0.271	7.65e-10	0.00093042297028229
c17ooh10-2n	0.271	7.65e-10	0.00093042297028229
c17ooh13-2p	0.271	7.65e-10	0.00093042297028229
c17ooh13-2o	0.271	7.65e-10	0.00093042297028229
c17ooh11-2g	0.271	7.65e-10	0.00093042297028229
c17ooh3-2f	0.271	7.65e-10	0.00093042297028229
c17ooh14-2p	0.271	7.65e-10	0.00093042297028229
c17h35oo-9-2	0.271	7.65e-10	0.00093042297028229
c17h35oo-2-2	0.271	7.65e-10	0.00093042297028229
c17ooh10-2g	0.271	7.65e-10	0.00093042297028229
c17ooh9-2f	0.271	7.65e-10	0.00093042297028229
c17ooh14-2l	0.271	7.65e-10	0.00093042297028229
c17ooh15-2k	0.271	7.65e-10	0.00093042297028229
c17ooh13-2i	0.271	7.65e-10	0.00093042297028229
c17ooh7-2f	0.271	7.65e-10	0.00093042297028229
c16ket6-4	0.272	7.73e-10	0.00106505346568398
c16ket3-7-2	0.272	7.56e-10	0.000974611373714731
c16ket3-6	0.272	7.73e-10	0.00106505346568398
c16ket7-5-2	0.272	7.56e-10	0.000974611373714731
c16ket10-7-2	0.272	7.56e-10	0.000974611373714731
c16ket10-13-2	0.272	7.56e-10	0.000974611373714731
c16ket6-10	0.272	7.73e-10	0.00106505346568398
c16ket6-4-2	0.272	7.56e-10	0.000974611373714731
c16ket7-10	0.272	7.73e-10	0.00106505346568398
c16ket5-7-2	0.272	7.56e-10	0.000974611373714731
c17h35ooh-1-2	0.272	7.65e-10	0.00093042297028229
c16ket9-5-2	0.272	7.56e-10	0.000974611373714731
c16ket5-1-2	0.272	7.56e-10	0.000974611373714731
c16ket5-3	0.272	7.73e-10	0.00106505346568398
c16ket12-15-2	0.272	7.56e-10	0.000974611373714731
c16ket1-2-2	0.272	7.56e-10	0.000974611373714731
c16ket8-6-2	0.272	7.56e-10	0.000974611373714731
c16ket7-8	0.272	7.73e-10	0.00106505346568398
c16ket4-1	0.272	7.73e-10	0.00106505346568398
c16ket8-9-2	0.272	7.56e-10	0.000974611373714731
c17h35ooh-15-2	0.272	7.65e-10	0.00093042297028229
c15ooh13oo12-2	0.275	7.46e-10	0.00102285047971688
c15ooh7oo10-2	0.275	7.46e-10	0.00102285047971688
c15ooh5-6o2	0.275	7.58e-10	0.00110513112380784
c15ooh8-oo9-2	0.275	7.46e-10	0.00102285047971688
c15ooh1-5o2	0.275	7.58e-10	0.00110513112380784
c15ooh10oo12-2	0.275	7.46e-10	0.00102285047971688
c15ooh10oo11-2	0.275	7.46e-10	0.00102285047971688
c15ooh9oo10-2	0.275	7.46e-10	0.00102285047971688
c15ooh1-3o2	0.275	7.58e-10	0.00110513112380784
c15ooh1-oo2-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-oo2-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-oo7-2	0.275	7.46e-10	0.00102285047971688
c15ooh4-oo7-2	0.275	7.46e-10	0.00102285047971688
c15ooh7-oo8-2	0.275	7.46e-10	0.00102285047971688
c15ooh3-4o2	0.275	7.58e-10	0.00110513112380784
c15ooh1-oo3-2	0.275	7.46e-10	0.00102285047971688
c15ooh7-oo5-2	0.275	7.46e-10	0.00102285047971688
c15ooh10oo13-2	0.275	7.46e-10	0.00102285047971688
c20h40-11-2	0.28	7.86e-10	0.00081727390117524
c20h40-7-2	0.28	7.86e-10	0.00081727390117524
c20h41-2i	0.281	7.86e-10	0.00081727390117524
c20h41-2a	0.281	7.86e-10	0.00081727390117524
c20h41-2n	0.281	7.86e-10	0.00081727390117524
c20h42-2	0.282	7.86e-10	0.00081727390117524
c19h38o1-1-2	0.282	7.79e-10	0.000852158944686363
c19h38o10-11-2	0.282	7.79e-10	0.000852158944686363
c19h38o9-13-2	0.282	7.79e-10	0.000852158944686363
c19h38o4-7-2	0.282	7.79e-10	0.000852158944686363
c19h38o15-18-2	0.282	7.79e-10	0.000852158944686363
c19h38o13-14-2	0.282	7.79e-10	0.000852158944686363
c19h38o7-11-2	0.282	7.79e-10	0.000852158944686363
ic18h37cho	0.282	7.79e-10	0.000852158944686363
c19h39o-14-2	0.283	7.79e-10	0.000852158944686363
c19h39o-2-2	0.283	7.79e-10	0.000852158944686363
c18ooh10-2f	0.285	7.72e-10	0.000889750958706658
c18ooh5-2h	0.285	7.72e-10	0.000889750958706658
c18ooh1-2e	0.285	7.72e-10	0.000889750958706658
c18ooh5-2g	0.285	7.72e-10	0.000889750958706658
c18ooh4-2c	0.285	7.72e-10	0.000889750958706658
c18ooh9-2k	0.285	7.72e-10	0.000889750958706658
c18ooh1-2b	0.285	7.72e-10	0.000889750958706658
c18ooh7-2d	0.285	7.72e-10	0.000889750958706658
c18ooh14-2p	0.285	7.72e-10	0.000889750958706658
c18ooh16-2o	0.285	7.72e-10	0.000889750958706658
c18ooh9-2f	0.285	7.72e-10	0.000889750958706658
c18h37oo-10-2	0.285	7.72e-10	0.000889750958706658
c18h37oo-5-2	0.285	7.72e-10	0.000889750958706658
c18ooh8-2i	0.285	7.72e-10	0.000889750958706658
c18h37oo-3-2	0.285	7.72e-10	0.000889750958706658
c18ooh11-2m	0.285	7.72e-10	0.000889750958706658
c18ooh12-2o	0.285	7.72e-10	0.000889750958706658
c17ket9-13-2	0.286	7.65e-10	0.00093042297028229
c17ket6-9-2	0.286	7.65e-10	0.00093042297028229
c17ket7-9-2	0.286	7.65e-10	0.00093042297028229
c17ket7-4-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-4-2	0.286	7.72e-10	0.000889750958706658
c17ket11-7-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-1-2	0.286	7.72e-10	0.000889750958706658
c17ket9-8-2	0.286	7.65e-10	0.00093042297028229
c17ket7-10-2	0.286	7.65e-10	0.00093042297028229
c17ket5-8-2	0.286	7.65e-10	0.00093042297028229
c17ket16-14-2	0.286	7.65e-10	0.00093042297028229
c18h37ooh-12-2	0.286	7.72e-10	0.000889750958706658
c17ket16-13-2	0.286	7.65e-10	0.00093042297028229
c17ket4-8-2	0.286	7.65e-10	0.00093042297028229
c17ket15-11-2	0.286	7.65e-10	0.00093042297028229
c16ooh8-5o2	0.289	7.73e-10	0.00106505346568398
c16ooh2-6o2	0.289	7.73e-10	0.00106505346568398
c16ooh2-oo4-2	0.289	7.56e-10	0.000974611373714731
c16ooh7-9o2	0.289	7.73e-10	0.00106505346568398
c16ooh13oo12-2	0.289	7.56e-10	0.000974611373714731
c16ooh7oo11-2	0.289	7.56e-10	0.000974611373714731
c16ooh8-4o2	0.289	7.73e-10	0.00106505346568398
c16ooh12oo13-2	0.289	7.56e-10	0.000974611373714731
c16ooh5-1o2	0.289	7.73e-10	0.00106505346568398
c16ooh5-oo4-2	0.289	7.56e-10	0.000974611373714731
c16ooh11oo8-2	0.289	7.56e-10	0.000974611373714731
c16ooh9oo11-2	0.289	7.56e-10	0.000974611373714731
c16ooh1-2o2	0.289	7.73e-10	0.00106505346568398
c16ooh3-2o2	0.289	7.73e-10	0.00106505346568398
c16ooh9-oo5-2	0.289	7.56e-10	0.000974611373714731
c16ooh9oo13-2	0.289	7.56e-10	0.000974611373714731
c16ooh7-3o2	0.289	7.73e-10	0.00106505346568398
c16ooh12oo15-2	0.289	7.56e-10	0.000974611373714731
c16ooh10oo6-2	0.289	7.56e-10	0.000974611373714731
c20h40o16-19-2	0.296	7.86e-10	0.00081727390117524
c20h40o8-10-2	0.296	7.86e-10	0.00081727390117524
c20h40o6-7-2	0.296	7.86e-10	0.00081727390117524
c20h40o13-15-2	0.296	7.86e-10	0.00081727390117524
c20h40o7-11-2	0.296	7.86e-10	0.00081727390117524
c20h40o13-16-2	0.296	7.86e-10	0.00081727390117524
c20h40o13-14-2	0.296	7.86e-10	0.00081727390117524
c20h40o9-13-2	0.296	7.86e-10	0.00081727390117524
c20h41o-7-2	0.297	7.86e-10	0.00081727390117524
c20h41o-8-2	0.297	7.86e-10	0.00081727390117524
c20h41o-5-2	0.297	7.86e-10	0.00081727390117524
c19ooh16-2q	0.299	7.79e-10	0.000852158944686363
c19ooh2-2d	0.299	7.79e-10	0.000852158944686363
c19h39oo-12-2	0.299	7.79e-10	0.000852158944686363
c19ooh3-2g	0.299	7.79e-10	0.000852158944686363
c19ooh17-2o	0.299	7.79e-10	0.000852158944686363
c19ooh17-2m	0.299	7.79e-10	0.000852158944686363
c19ooh12-2j	0.299	7.79e-10	0.000852158944686363
c19ooh15-2l	0.299	7.79e-10	0.000852158944686363
c19ooh10-2k	0.299	7.79e-10	0.000852158944686363
c19ooh13-2i	0.299	7.79e-10	0.000852158944686363
c19ooh7-2i	0.299	7.79e-10	0.000852158944686363
c19ooh16-2l	0.299	7.79e-10	0.000852158944686363
c19ooh7-2e	0.299	7.79e-10	0.000852158944686363
c19ooh11-2l	0.299	7.79e-10	0.000852158944686363
c19h39oo-11-2	0.299	7.79e-10	0.000852158944686363
c19ooh6-2e	0.299	7.79e-10	0.000852158944686363
c19ooh2-2e	0.299	7.79e-10	0.000852158944686363
c19ooh13-2o	0.299	7.79e-10	0.000852158944686363
c18ket4-3-2	0.3	7.72e-10	0.000889750958706658
c18ket1-4-2	0.3	7.72e-10	0.000889750958706658
c18ket12-13-2	0.3	7.72e-10	0.000889750958706658
c18ket3-7-2	0.3	7.72e-10	0.000889750958706658
c18ket13-14-2	0.3	7.72e-10	0.000889750958706658
c18ket6-5-2	0.3	7.72e-10	0.000889750958706658
c18ket11-15-2	0.3	7.72e-10	0.000889750958706658
c18ket8-12-2	0.3	7.72e-10	0.000889750958706658
c18ket5-2-2	0.3	7.72e-10	0.000889750958706658
c18ket7-5-2	0.3	7.72e-10	0.000889750958706658
c18ket9-13-2	0.3	7.72e-10	0.000889750958706658
c18ket8-6-2	0.3	7.72e-10	0.000889750958706658
c18ket12-9-2	0.3	7.72e-10	0.000889750958706658
c18ket7-4-2	0.3	7.72e-10	0.000889750958706658
c19h39ooh-15-2	0.3	7.79e-10	0.000852158944686363
c19h39ooh-10-2	0.3	7.79e-10	0.000852158944686363
c17ooh16oo15-2	0.303	7.65e-10	0.00093042297028229
c17ooh3-oo2-2	0.303	7.65e-10	0.00093042297028229
c17ooh8oo12-2	0.303	7.65e-10	0.00093042297028229
c17ooh8-oo7-2	0.303	7.65e-10	0.00093042297028229
c17ooh8oo10-2	0.303	7.65e-10	0.00093042297028229
c17ooh14oo16-2	0.303	7.65e-10	0.00093042297028229
c17ooh12oo8-2	0.303	7.65e-10	0.00093042297028229
c17ooh3-oo6-2	0.303	7.65e-10	0.00093042297028229
c17ooh4-oo8-2	0.303	7.65e-10	0.00093042297028229
c17ooh10oo12-2	0.303	7.65e-10	0.00093042297028229
c17ooh13oo9-2	0.303	7.65e-10	0.00093042297028229
c17ooh1-oo4-2	0.303	7.65e-10	0.00093042297028229
c17ooh13oo16-2	0.303	7.65e-10	0.00093042297028229
c17ooh13oo14-2	0.303	7.65e-10	0.00093042297028229
c20ooh7-2d	0.313	7.86e-10	0.00081727390117524
c20ooh7-2k	0.313	7.86e-10	0.00081727390117524
c20ooh11-2o	0.313	7.86e-10	0.00081727390117524
c20ooh5-2i	0.313	7.86e-10	0.00081727390117524
c20ooh1-2c	0.313	7.86e-10	0.00081727390117524
c20ooh7-2j	0.313	7.86e-10	0.00081727390117524
c20ooh10-2l	0.313	7.86e-10	0.00081727390117524
c20ooh13-2i	0.313	7.86e-10	0.00081727390117524
c20ooh11-2n	0.313	7.86e-10	0.00081727390117524
c20h41oo-14-2	0.313	7.86e-10	0.00081727390117524
c20ooh10-2f	0.313	7.86e-10	0.00081727390117524
c20ooh8-2l	0.313	7.86e-10	0.00081727390117524
c20ooh14-2m	0.313	7.86e-10	0.00081727390117524
c20ooh6-2d	0.313	7.86e-10	0.00081727390117524
c20ooh15-2n	0.313	7.86e-10	0.00081727390117524
c20ooh18-2o	0.313	7.86e-10	0.00081727390117524
c20ooh12-2h	0.313	7.86e-10	0.00081727390117524
c20ooh9-2k	0.313	7.86e-10	0.00081727390117524
c20ooh9-2f	0.313	7.86e-10	0.00081727390117524
c20h41ooh-18-2	0.314	7.86e-10	0.00081727390117524
c20h41ooh-7-2	0.314	7.86e-10	0.00081727390117524
c19ket13-15-2	0.314	7.79e-10	0.000852158944686363
c19ket11-15-2	0.314	7.79e-10	0.000852158944686363
c19ket17-13-2	0.314	7.79e-10	0.000852158944686363
c19ket5-2-2	0.314	7.79e-10	0.000852158944686363
c19ket7-6-2	0.314	7.79e-10	0.000852158944686363
c19ket3-5-2	0.314	7.79e-10	0.000852158944686363
c19ket7-9-2	0.314	7.79e-10	0.000852158944686363
c19ket10-13-2	0.314	7.79e-10	0.000852158944686363
c19ket3-4-2	0.314	7.79e-10	0.000852158944686363
c19ket8-12-2	0.314	7.79e-10	0.000852158944686363
c19ket13-14-2	0.314	7.79e-10	0.000852158944686363
c19ket9-5-2	0.314	7.79e-10	0.000852158944686363
c19ket1-3-2	0.314	7.79e-10	0.000852158944686363
c19ket10-12-2	0.314	7.79e-10	0.000852158944686363
c19ket8-11-2	0.314	7.79e-10	0.000852158944686363
c18ooh15oo16-2	0.317	7.72e-10	0.000889750958706658
c18ooh6-oo7-2	0.317	7.72e-10	0.000889750958706658
c18ooh13oo11-2	0.317	7.72e-10	0.000889750958706658
c18ooh14oo16-2	0.317	7.72e-10	0.000889750958706658
c18ooh10oo7-2	0.317	7.72e-10	0.000889750958706658
c18ooh9oo13-2	0.317	7.72e-10	0.000889750958706658
c18ooh7-oo3-2	0.317	7.72e-10	0.000889750958706658
c18ooh11oo10-2	0.317	7.72e-10	0.000889750958706658
c18ooh5-oo1-2	0.317	7.72e-10	0.000889750958706658
c18ooh3-oo7-2	0.317	7.72e-10	0.000889750958706658
c18ooh11oo8-2	0.317	7.72e-10	0.000889750958706658
c18ooh6-oo8-2	0.317	7.72e-10	0.000889750958706658
c18ooh5-oo6-2	0.317	7.72e-10	0.000889750958706658
c18ooh5-oo2-2	0.317	7.72e-10	0.000889750958706658
c18ooh11oo9-2	0.317	7.72e-10	0.000889750958706658
c20ket3-4-2	0.328	7.86e-10	0.00081727390117524
c20ket10-13-2	0.328	7.86e-10	0.00081727390117524
c20ket3-2-2	0.328	7.86e-10	0.00081727390117524
c20ket9-7-2	0.328	7.86e-10	0.00081727390117524
c20ket1-3-2	0.328	7.86e-10	0.00081727390117524
c20ket12-9-2	0.328	7.86e-10	0.00081727390117524
c20ket11-8-2	0.328	7.86e-10	0.00081727390117524
c20ket16-15-2	0.328	7.86e-10	0.00081727390117524
c20ket16-18-2	0.328	7.86e-10	0.00081727390117524
c20ket15-12-2	0.328	7.86e-10	0.00081727390117524
c20ket8-5-2	0.328	7.86e-10	0.00081727390117524
c20ket6-4-2	0.328	7.86e-10	0.00081727390117524
c20ket9-10-2	0.328	7.86e-10	0.00081727390117524
c20ket6-10-2	0.328	7.86e-10	0.00081727390117524
c20ket17-14-2	0.328	7.86e-10	0.00081727390117524
c20ket5-7-2	0.328	7.86e-10	0.00081727390117524
c19ooh2-oo5-2	0.331	7.79e-10	0.000852158944686363
c19ooh9-oo5-2	0.331	7.79e-10	0.000852158944686363
c19ooh7oo11-2	0.331	7.79e-10	0.000852158944686363
c19ooh2-oo1-2	0.331	7.79e-10	0.000852158944686363
c19ooh3-oo2-2	0.331	7.79e-10	0.000852158944686363
c19ooh10oo6-2	0.331	7.79e-10	0.000852158944686363
c19ooh5-oo4-2	0.331	7.79e-10	0.000852158944686363
c19ooh5-oo1-2	0.331	7.79e-10	0.000852158944686363
c19ooh7-oo3-2	0.331	7.79e-10	0.000852158944686363
c19ooh9-oo6-2	0.331	7.79e-10	0.000852158944686363
c19ooh6oo10-2	0.331	7.79e-10	0.000852158944686363
c19ooh7oo10-2	0.331	7.79e-10	0.000852158944686363
c19ooh3-oo4-2	0.331	7.79e-10	0.000852158944686363
c19ooh18oo15-2	0.331	7.79e-10	0.000852158944686363
c19ooh4-oo7-2	0.331	7.79e-10	0.000852158944686363
c20ooh12oo10-2	0.345	7.86e-10	0.00081727390117524
c20ooh7-oo6-2	0.345	7.86e-10	0.00081727390117524
c20ooh12oo14-2	0.345	7.86e-10	0.00081727390117524
c20ooh6-oo8-2	0.345	7.86e-10	0.00081727390117524
c20ooh11oo14-2	0.345	7.86e-10	0.00081727390117524
c20ooh12oo9-2	0.345	7.86e-10	0.00081727390117524
c20ooh11oo8-2	0.345	7.86e-10	0.00081727390117524
c20ooh6-oo3-2	0.345	7.86e-10	0.00081727390117524
c20ooh10oo14-2	0.345	7.86e-10	0.00081727390117524
c20ooh14oo16-2	0.345	7.86e-10	0.00081727390117524
c20ooh4-oo8-2	0.345	7.86e-10	0.00081727390117524
c20ooh9oo12-2	0.345	7.86e-10	0.00081727390117524
c20ooh10oo7-2	0.345	7.86e-10	0.00081727390117524
c20ooh4-oo7-2	0.345	7.86e-10	0.00081727390117524
c20ooh15oo16-2	0.345	7.86e-10	0.00081727390117524
c20ooh4-oo6-2	0.345	7.86e-10	0.00081727390117524
c20ooh5-oo7-2	0.345	7.86e-10	0.00081727390117524
c20ooh3-oo2-2	0.345	7.86e-10	0.00081727390117524
